offer_id,customer_id,offer_type,accepted,date_offered
1077,15783026,Investment Plan,0,2026/08/13
1078,15806049,Personal Loan,True,2026/08/14
1079,15671514,Investment Plan,true,2026/08/15
1080,15681180,Investment Plan,true,2026/08/16
1081,15791991,Personal Loan,False,2026/08/17
1082,15710726,Investment Plan,False,2026/08/18
1083,15645095,Cashback,False,2026/08/19
1084,15611961,Investment Plan,True,2026/08/20
1085,15760446,Insurance Bundle,False,2026/08/21
1086,15604345,Credit Card Upgrade,True,2026/08/22
1087,15706116,Credit Card Upgrade,False,2026/08/23
1088,15659931,Insurance Bundle,False,2026/08/24
1089,15645517,Personal Loan,False,2026/08/25
1090,15758451,Investment Plan,0,2026/08/26
1091,15647333,Insurance Bundle,True,2026/08/27
1092,15568849,Investment Plan,false,2026/08/28
1093,15766458,Credit Card Upgrade,True,2026/08/29
1094,15692718,Personal Loan,True,2026/08/30
1095,15644280,Investment Plan,No,2026/08/31
1096,15692110,Credit Card Upgrade,False,2026/09/01
1097,15565706,Credit Card Upgrade,False,2026/09/02
1098,15674331,Personal Loan,False,2026/09/03
1099,15694404,Investment Plan,True,2025/09/03
1100,15649858,Cashback,False,2025/09/04
1101,15785183,Cashback,False,2025/09/05
1102,15716082,Personal Loan,False,2025/09/06
1103,15773071,Insurance Bundle,True,2025/09/07
1104,15628144,Personal Loan,true,2025/09/08
1105,15602812,Insurance Bundle,True,2025/09/09
1106,15642099,Personal Loan,False,2025/09/10
1107,15697028,Insurance Bundle,False,2025/09/11
1108,15787071,Insurance Bundle,False,2025/09/12
1109,15659364,Cashback,False,2025/09/13
1110,15578603,Insurance Bundle,False,2025/09/14
1111,15797595,Investment Plan,True,2025/09/15
1112,15793324,Cashback,False,2025/09/16
1113,15799534,Insurance Bundle,False,2025/09/17
1114,15782418,Investment Plan,True,2025/09/18
1115,15808283,Investment Plan,True,2025/09/19
1116,15676433,Credit Card Upgrade,No,2025/09/20
1117,15701412,Personal Loan,false,2025/09/21
1118,15716347,Personal Loan,False,2025/09/22
1119,15611551,Credit Card Upgrade,True,2025/09/23
1120,15761713,Investment Plan,False,2025/09/24
1121,15684512,Investment Plan,False,2025/09/25
1122,15718454,Personal Loan,False,2025/09/26
1123,15699029,Insurance Bundle,False,2025/09/27
1124,15644977,Investment Plan,False,2025/09/28
1125,15799825,Investment Plan,True,2025/09/29
1126,15638983,Credit Card Upgrade,False,2025/09/30
1127,15781210,Insurance Bundle,0,2025/10/01
1128,15702434,Credit Card Upgrade,False,2025/10/02
1129,15651868,Credit Card Upgrade,False,2025/10/03
1130,15664860,Credit Card Upgrade,False,2025/10/04
1131,15700854,,False,2025/10/05
1132,15705009,Cashback,True,2025/10/06
1133,15626806,Credit Card Upgrade,False,2025/10/07
1134,15690332,Personal Loan,False,2025/10/08
1135,15773876,Insurance Bundle,False,2025/10/09
1136,15642726,Investment Plan,No,2025/10/10
1137,15809279,Cashback,True,2025/10/11
1138,15594084,Credit Card Upgrade,False,2025/10/12
1139,15724924,Personal Loan,False,2025/10/13
1140,15754301,Cashback,True,2025/10/14
1141,15803456,Investment Plan,False,2025/10/15
1142,15601387,Personal Loan,True,2025/10/16
1143,15646521,Personal Loan,False,2025/10/17
1144,15681332,Credit Card Upgrade,False,2025/10/18
1145,15636590,Investment Plan,True,2025/10/19
1146,15614934,Insurance Bundle,False,2025/10/20
1147,15729689,Credit Card Upgrade,False,2025/10/21
1148,15770984,Cashback,False,2025/10/22
1149,15702298,Insurance Bundle,True,2025/10/23
1150,15737452,Insurance Bundle,False,2025/10/24
1151,15814032,Insurance Bundle,Y,2025/10/25
1152,15572158,Credit Card Upgrade,True,2025/10/26
1153,15626042,Insurance Bundle,False,2025/10/27
1154,15631406,Credit Card Upgrade,False,2025/10/28
1155,15629750,Credit Card Upgrade,True,2025/10/29
1156,15680918,Cashback,False,2025/10/30
1157,15783398,Credit Card Upgrade,True,2025/10/31
1158,15613180,Credit Card Upgrade,False,2025/11/01
1159,15574122,Investment Plan,No,2025/11/02
1160,15769356,Credit Card Upgrade,False,2025/11/03
1161,15625311,Personal Loan,False,2025/11/04
1162,15718839,Cashback,false,2025/11/05
1163,15718280,Investment Plan,False,2025/11/06
1164,15733876,Cashback,N,2025/11/07
1165,15595883,Investment Plan,False,2025/11/08
1166,15614520,,False,2025/11/09
1167,15792989,Personal Loan,0,2025/11/10
1168,15759274,Personal Loan,Yes,2025/11/11
1169,15751193,Personal Loan,False,2025/11/12
1170,15735388,Insurance Bundle,False,2025/11/13
1171,15627854,Credit Card Upgrade,False,2025/11/14
1172,15582903,Investment Plan,True,2025/11/15
1173,15694039,Credit Card Upgrade,False,2025/11/16
1174,15733361,Credit Card Upgrade,False,2025/11/17
1175,15604348,Credit Card Upgrade,False,2025/11/18
1176,15715643,Personal Loan,False,2025/11/19
1177,15645815,Credit Card Upgrade,False,2025/11/20
1178,15663987,Investment Plan,false,2025/11/21
1179,15785975,Personal Loan,False,2025/11/22
1180,15684196,Insurance Bundle,False,2025/11/23
1181,15576824,Investment Plan,False,2025/11/24
1182,15746569,Credit Card Upgrade,True,2025/11/25
1183,15591740,Credit Card Upgrade,False,2025/11/26
1184,15679801,Cashback,True,2025/11/27
1185,15727499,Cashback,True,2025/11/28
1186,15587299,Insurance Bundle,False,2025/11/29
1187,15814816,,False,2025/11/30
1188,15659931,Personal Loan,False,2025/12/01
1189,15569571,Personal Loan,False,2025/12/02
1190,15728505,Insurance Bundle,False,2025/12/03
1191,15621644,Cashback,False,2025/12/04
1192,15596181,Investment Plan,1,2025/12/05
1193,15699753,Credit Card Upgrade,False,2025/12/06
1194,15704586,Insurance Bundle,True,2025/12/07
1195,15778149,Personal Loan,False,2025/12/08
1196,15724423,Cashback,True,2025/12/09
1197,15606836,Cashback,True,2025/12/10
1198,15752534,Insurance Bundle,False,2025/12/11
1199,15683758,Personal Loan,False,2025/12/12
1200,15772262,Investment Plan,True,2025/12/13
1201,15658668,Investment Plan,False,2025/12/14
1202,15672798,Insurance Bundle,False,2025/12/15
1203,15701318,Credit Card Upgrade,True,2025/12/16
1204,15714241,Personal Loan,False,2025/12/17
1205,15607988,Insurance Bundle,True,2025/12/18
1206,15719561,Investment Plan,True,2025/12/19
1207,15566708,Insurance Bundle,False,2025/12/20
1208,15776939,Credit Card Upgrade,True,2025/12/21
1209,15631222,Credit Card Upgrade,False,2025/12/22
1210,15738150,Investment Plan,True,2025/12/23
1211,15610090,Credit Card Upgrade,False,2025/12/24
1212,15765257,Insurance Bundle,True,2025/12/25
1213,15779862,Insurance Bundle,False,2025/12/26
1214,15710687,Insurance Bundle,false,2025/12/27
1215,15797227,Cashback,False,2025/12/28
1216,15758513,Investment Plan,N,2025/12/29
1217,15598266,Insurance Bundle,True,2025/12/30
1218,15660528,Cashback,0,2025/12/31
1219,15678626,Insurance Bundle,No,2026/01/01
1220,15602812,Insurance Bundle,Y,2026/01/02
1221,15796480,Personal Loan,1,2026/01/03
1222,15660541,Investment Plan,True,2026/01/04
1223,15572398,Personal Loan,True,2026/01/05
1224,15636860,Cashback,True,2026/01/06
1225,15690332,Cashback,True,2026/01/07
1226,15774127,Investment Plan,False,2026/01/08
1227,15791780,Credit Card Upgrade,True,2026/01/09
1228,15654959,Insurance Bundle,False,2026/01/10
1229,15639576,Insurance Bundle,False,2026/01/11
1230,15661548,Insurance Bundle,False,2026/01/12
1231,15709199,Insurance Bundle,N,2026/01/13
1232,15585985,Credit Card Upgrade,False,2026/01/14
1233,15745452,Personal Loan,0,2026/01/15
1234,15731815,Credit Card Upgrade,N,2026/01/16
1235,15616525,Credit Card Upgrade,False,2026/01/17
1236,15654300,,False,2026/01/18
1237,15566543,Insurance Bundle,N,2026/01/19
1238,15714939,Investment Plan,0,2026/01/20
1239,15783477,Personal Loan,True,2026/01/21
1240,15676645,Personal Loan,False,2026/01/22
1241,15781903,Insurance Bundle,True,2026/01/23
1242,15648933,Personal Loan,True,2026/01/24
1243,15812197,Cashback,False,2026/01/25
1244,15619087,Investment Plan,False,2026/01/26
1245,15582910,Cashback,False,2026/01/27
1246,15609735,Cashback,True,2026/01/28
1247,15708867,Investment Plan,False,2026/01/29
1248,15617655,Personal Loan,false,2026/01/30
1249,15794580,Insurance Bundle,True,2026/01/31
1250,15677804,Cashback,True,2026/02/01
1251,15589348,Investment Plan,False,2026/02/02
1252,15665374,Credit Card Upgrade,True,2026/02/03
1253,15778489,Cashback,False,2026/02/04
1254,15706365,Insurance Bundle,True,2026/02/05
1255,15647890,Credit Card Upgrade,False,2026/02/06
1256,15756824,Personal Loan,True,2026/02/07
1257,15713949,Insurance Bundle,True,2026/02/08
1258,15626948,Investment Plan,True,2026/02/09
1259,15715750,Investment Plan,False,2026/02/10
1260,15723894,Personal Loan,False,2026/02/11
1261,15788189,Credit Card Upgrade,False,2026/02/12
1262,15732020,Insurance Bundle,False,2026/02/13
1263,15759874,Investment Plan,False,2026/02/14
1264,15716431,Cashback,False,2026/02/15
1265,15727041,Investment Plan,False,2026/02/16
1266,15780909,Investment Plan,False,2026/02/17
1267,15598884,Cashback,Y,2026/02/18
1268,15770214,Investment Plan,False,2026/02/19
1269,15639217,Investment Plan,False,2026/02/20
1270,15748499,Cashback,True,2026/02/21
1271,15792934,Insurance Bundle,True,2026/02/22
1272,15689514,Credit Card Upgrade,False,2026/02/23
1273,15589449,Cashback,False,2026/02/24
1274,15658668,Investment Plan,No,2026/02/25
1275,15666633,Personal Loan,False,2026/02/26
1276,15617934,Investment Plan,True,2026/02/27
1277,15724863,Cashback,False,2026/02/28
1278,15799641,Investment Plan,False,2026/03/01
1279,15801293,Personal Loan,False,2026/03/02
1280,15785290,Insurance Bundle,True,2026/03/03
1281,15706764,Investment Plan,False,2026/03/04
1282,15803654,Personal Loan,False,2026/03/05
1283,15674206,Personal Loan,False,2026/03/06
1284,15690372,Cashback,False,2026/03/07
1285,15667889,Investment Plan,False,2026/03/08
1286,15608328,Investment Plan,False,2026/03/09
1287,15762984,Credit Card Upgrade,False,2026/03/10
1288,15774164,Cashback,N,2026/03/11
1289,15731148,Personal Loan,False,2026/03/12
1290,15694890,Credit Card Upgrade,False,2026/03/13
1291,15724296,Investment Plan,False,2026/03/14
1292,15679410,Investment Plan,False,2026/03/15
1293,15740406,,False,2026/03/16
1294,15692671,Personal Loan,False,2026/03/17
1295,15665629,Personal Loan,False,2026/03/18
1296,15753110,Insurance Bundle,True,2026/03/19
1297,15610090,Cashback,False,2026/03/20
1298,15688059,Personal Loan,False,2026/03/21
1299,15574206,Personal Loan,True,2026/03/22
1300,15592089,Investment Plan,False,2026/03/23
1301,15604813,Cashback,True,2026/03/24
1302,15680736,Cashback,False,2026/03/25
1303,15631162,Investment Plan,True,2026/03/26
1304,15718064,Insurance Bundle,False,2026/03/27
1305,15721779,Credit Card Upgrade,False,2026/03/28
1306,15765643,Cashback,True,2026/03/29
1307,15624993,Insurance Bundle,False,2026/03/30
1308,15779497,Insurance Bundle,True,2026/03/31
1309,15761775,Investment Plan,False,2026/04/01
1310,15730590,Credit Card Upgrade,False,2026/04/02
1311,15579892,Investment Plan,False,2026/04/03
1312,15699492,Credit Card Upgrade,False,2026/04/04
1313,15653952,Insurance Bundle,False,2026/04/05
1314,15641122,Insurance Bundle,False,2026/04/06
1315,15786852,Insurance Bundle,N,2026/04/07
1316,15589881,Investment Plan,False,2026/04/08
1317,15587299,Cashback,False,2026/04/09
1318,15750497,Credit Card Upgrade,False,2026/04/10
1319,15795224,Cashback,True,2026/04/11
1320,15659149,Personal Loan,True,2026/04/12
1321,15745826,Credit Card Upgrade,False,2026/04/13
1322,15733119,Personal Loan,False,2026/04/14
1323,15620111,Personal Loan,0,2026/04/15
1324,15770435,Investment Plan,False,2026/04/16
1325,15697045,Investment Plan,False,2026/04/17
1326,15568834,Cashback,False,2026/04/18
1327,15717225,Investment Plan,True,2026/04/19
1328,15688868,Cashback,False,2026/04/20
1329,15642833,Investment Plan,False,2026/04/21
1330,15603065,Personal Loan,True,2026/04/22
1331,15710553,Cashback,False,2026/04/23
1332,15662532,Cashback,False,2026/04/24
1333,15705298,Personal Loan,False,2026/04/25
1334,15803337,Cashback,False,2026/04/26
1335,15619801,Cashback,0,2026/04/27
1336,15757931,Credit Card Upgrade,False,2026/04/28
1337,15796480,Insurance Bundle,True,2026/04/29
1338,15589195,Credit Card Upgrade,False,2026/04/30
1339,15812184,Cashback,False,2026/05/01
1340,15633194,Investment Plan,False,2026/05/02
1341,15792180,Credit Card Upgrade,No,2026/05/03
1342,15602034,Cashback,False,2026/05/04
1343,15689168,Cashback,False,2026/05/05
1344,15640454,Personal Loan,Yes,2026/05/06
1345,15588449,Investment Plan,True,2026/05/07
1346,15617134,Cashback,False,2026/05/08
1347,15659736,Insurance Bundle,False,2026/05/09
1348,15780411,Insurance Bundle,False,2026/05/10
1349,15704657,,Yes,2026/05/11
1350,15742534,Insurance Bundle,1,2026/05/12
1351,15771417,Cashback,False,2026/05/13
1352,15793042,Investment Plan,False,2026/05/14
1353,15790489,Personal Loan,False,2026/05/15
1354,15653937,Investment Plan,False,2026/05/16
1355,15784526,Cashback,True,2026/05/17
1356,15660528,Investment Plan,0,2026/05/18
1357,15753591,Investment Plan,False,2026/05/19
1358,15791991,Credit Card Upgrade,False,2026/05/20
1359,15806318,Personal Loan,False,2026/05/21
1360,15693817,Credit Card Upgrade,False,2026/05/22
1361,15653937,Personal Loan,True,2026/05/23
1362,15624428,Personal Loan,False,2026/05/24
1363,15710527,Insurance Bundle,True,2026/05/25
1364,15797905,Personal Loan,False,2026/05/26
1365,15790235,Personal Loan,True,2026/05/27
1366,15707441,Credit Card Upgrade,False,2026/05/28
1367,15621075,Insurance Bundle,False,2026/05/29
1368,15703117,Cashback,False,2026/05/30
1369,15605742,Investment Plan,No,2026/05/31
1370,15698271,Insurance Bundle,False,2026/06/01
1371,15579262,Insurance Bundle,False,2026/06/02
1372,15670646,Credit Card Upgrade,False,2026/06/03
1373,15654878,Credit Card Upgrade,False,2026/06/04
1374,15743456,Investment Plan,True,2026/06/05
1375,15705298,Insurance Bundle,True,2026/06/06
1376,15651823,Insurance Bundle,False,2026/06/07
1377,15627042,Personal Loan,True,2026/06/08
1378,15651272,,False,2026/06/09
1379,15582129,Credit Card Upgrade,False,2026/06/10
1380,15701074,Personal Loan,False,2026/06/11
1381,15637354,Investment Plan,False,2026/06/12
1382,15751392,Insurance Bundle,False,2026/06/13
1383,15731815,Credit Card Upgrade,True,2026/06/14
1384,15626475,Personal Loan,false,2026/06/15
1385,15772941,Cashback,False,2026/06/16
1386,15814116,Personal Loan,False,2026/06/17
1387,15629739,Credit Card Upgrade,True,2026/06/18
1388,15616471,Insurance Bundle,False,2026/06/19
1389,15588090,Personal Loan,False,2026/06/20
1390,15711602,Credit Card Upgrade,False,2026/06/21
1391,15689594,Insurance Bundle,False,2026/06/22
1392,15646859,Investment Plan,True,2026/06/23
1393,15773751,Cashback,False,2026/06/24
1394,15700366,Investment Plan,False,2026/06/25
1395,15787174,Personal Loan,False,2026/06/26
1396,15600110,Cashback,False,2026/06/27
1397,15806956,Personal Loan,False,2026/06/28
1398,15627328,Credit Card Upgrade,true,2026/06/29
1399,15623649,Insurance Bundle,Yes,2026/06/30
1400,15700864,Credit Card Upgrade,False,2026/07/01
1401,15722090,Cashback,True,2026/07/02
1402,15808662,Investment Plan,False,2026/07/03
1403,15659651,,False,2026/07/04
1404,15685309,Credit Card Upgrade,True,2026/07/05
1405,15683027,Investment Plan,True,2026/07/06
1406,15734610,Cashback,False,2026/07/07
1407,15648681,Insurance Bundle,False,2026/07/08
1408,15738662,Cashback,N,2026/07/09
1409,15694601,Personal Loan,True,2026/07/10
1410,15800856,Credit Card Upgrade,True,2026/07/11
1411,15763612,Insurance Bundle,True,2026/07/12
1412,15614365,Credit Card Upgrade,True,2026/07/13
1413,15809137,Cashback,No,2026/07/14
1414,15607526,Personal Loan,False,2026/07/15
1415,15672145,Cashback,False,2026/07/16
1416,15614687,Personal Loan,0,2026/07/17
1417,15606267,Investment Plan,N,2026/07/18
1418,15626507,Investment Plan,False,2026/07/19
1419,15755262,Credit Card Upgrade,False,2026/07/20
1420,15681081,Investment Plan,False,2026/07/21
1421,15777896,Investment Plan,True,2026/07/22
1422,15718280,Personal Loan,True,2026/07/23
1423,15768530,Investment Plan,True,2026/07/24
1424,15620443,Insurance Bundle,False,2026/07/25
1425,15628034,Investment Plan,True,2026/07/26
1426,15796179,Credit Card Upgrade,False,2026/07/27
1427,15584462,Cashback,False,2026/07/28
1428,15771417,Credit Card Upgrade,False,2026/07/29
1429,15728706,Investment Plan,True,2026/07/30
1430,15577587,Insurance Bundle,False,2026/07/31
1431,15660144,Insurance Bundle,True,2026/08/01
1432,15629793,Credit Card Upgrade,True,2026/08/02
1433,15617320,Credit Card Upgrade,True,2026/08/03
1434,15734085,Investment Plan,True,2026/08/04
1435,15743067,Cashback,False,2026/08/05
1436,15744041,,False,2026/08/06
1437,15771997,Cashback,True,2026/08/07
1438,15583371,Investment Plan,True,2026/08/08
1439,15613880,Personal Loan,True,2026/08/09
1440,15732967,Cashback,True,2026/08/10
1441,15579915,Personal Loan,True,2026/08/11
1442,15627232,Investment Plan,True,2026/08/12
1443,15754649,Personal Loan,False,2026/08/13
1444,15813917,Investment Plan,False,2026/08/14
1445,15765093,Insurance Bundle,False,2026/08/15
1446,15688963,Investment Plan,False,2026/08/16
1447,15708650,Investment Plan,No,2026/08/17
1448,15814664,Credit Card Upgrade,True,2026/08/18
1449,15636820,Insurance Bundle,False,2026/08/19
1450,15734711,Credit Card Upgrade,True,2026/08/20
1451,15591130,Credit Card Upgrade,False,2026/08/21
1452,15638983,Credit Card Upgrade,True,2026/08/22
1453,15780909,Credit Card Upgrade,True,2026/08/23
1454,15747808,Cashback,False,2026/08/24
1455,15631882,Personal Loan,1,2026/08/25
1456,15638003,Insurance Bundle,False,2026/08/26
1457,15611287,Credit Card Upgrade,False,2026/08/27
1458,15772604,Insurance Bundle,True,2026/08/28
1459,15789936,Cashback,False,2026/08/29
1460,15667889,Cashback,False,2026/08/30
1461,15627854,Personal Loan,Y,2026/08/31
1462,15661249,Investment Plan,True,2026/09/01
1463,15766355,Personal Loan,False,2026/09/02
1464,15572398,Investment Plan,True,2026/09/03
1465,15785705,Credit Card Upgrade,False,2025/09/03
1466,15666652,Insurance Bundle,False,2025/09/04
1467,15649744,Insurance Bundle,True,2025/09/05
1468,15569432,Insurance Bundle,True,2025/09/06
1469,15747503,Personal Loan,False,2025/09/07
1470,15587038,Investment Plan,False,2025/09/08
1471,15795511,Insurance Bundle,False,2025/09/09
1472,15802501,Credit Card Upgrade,True,2025/09/10
1473,15688264,Cashback,true,2025/09/11
1474,15745295,Investment Plan,False,2025/09/12
1475,15608701,Insurance Bundle,False,2025/09/13
1476,15717879,Cashback,True,2025/09/14
1477,15764444,Insurance Bundle,True,2025/09/15
1478,15590327,Personal Loan,true,2025/09/16
1479,15566735,Investment Plan,False,2025/09/17
1480,15730161,Insurance Bundle,Yes,2025/09/18
1481,15610765,Personal Loan,True,2025/09/19
1482,15572547,Investment Plan,False,2025/09/20
1483,15584812,Credit Card Upgrade,False,2025/09/21
1484,15776454,Credit Card Upgrade,False,2025/09/22
1485,15583680,Investment Plan,False,2025/09/23
1486,15814092,Personal Loan,True,2025/09/24
1487,15812356,Credit Card Upgrade,False,2025/09/25
1488,15755223,Investment Plan,False,2025/09/26
1489,15580227,Insurance Bundle,True,2025/09/27
1490,15670266,Credit Card Upgrade,True,2025/09/28
1491,15611973,Cashback,True,2025/09/29
1492,15612615,,True,2025/09/30
1493,15669987,Credit Card Upgrade,1,2025/10/01
1494,15663939,Credit Card Upgrade,True,2025/10/02
1495,15625247,Cashback,True,2025/10/03
1496,15580629,Credit Card Upgrade,True,2025/10/04
1497,15768777,Personal Loan,False,2025/10/05
1498,15663168,Cashback,False,2025/10/06
1499,15653306,Investment Plan,False,2025/10/07
1500,15609669,Personal Loan,True,2025/10/08
1501,15750803,Investment Plan,True,2025/10/09
1502,15583681,Credit Card Upgrade,False,2025/10/10
1503,15678206,Investment Plan,N,2025/10/11
1504,15792228,Insurance Bundle,False,2025/10/12
1505,15636590,Insurance Bundle,False,2025/10/13
1506,15573456,Cashback,False,2025/10/14
1507,15624170,Insurance Bundle,False,2025/10/15
1508,15796617,Investment Plan,False,2025/10/16
1509,15620268,Cashback,False,2025/10/17
1510,15663312,Cashback,False,2025/10/18
1511,15667438,Insurance Bundle,False,2025/10/19
1512,15706186,Investment Plan,False,2025/10/20
1513,15699309,Insurance Bundle,False,2025/10/21
1514,15593178,Investment Plan,False,2025/10/22
1515,15755642,Investment Plan,False,2025/10/23
1516,15623966,,False,2025/10/24
1517,15643826,Personal Loan,True,2025/10/25
1518,15775153,Personal Loan,True,2025/10/26
1519,15743067,,False,2025/10/27
1520,15726556,Insurance Bundle,False,2025/10/28
1521,15736534,Cashback,True,2025/10/29
1522,15661219,Credit Card Upgrade,False,2025/10/30
1523,15697310,Investment Plan,No,2025/10/31
1524,15736601,Cashback,True,2025/11/01
1525,15637977,Personal Loan,False,2025/11/02
1526,15664227,Credit Card Upgrade,False,2025/11/03
1527,15583278,Personal Loan,True,2025/11/04
1528,15801699,Cashback,False,2025/11/05
1529,15792679,Credit Card Upgrade,False,2025/11/06
1530,15626144,Credit Card Upgrade,0,2025/11/07
1531,15663263,Cashback,False,2025/11/08
1532,15722692,Investment Plan,true,2025/11/09
1533,15627262,Personal Loan,False,2025/11/10
1534,15706186,Insurance Bundle,False,2025/11/11
1535,15627352,Cashback,False,2025/11/12
1536,15613923,Investment Plan,False,2025/11/13
1537,15688264,Investment Plan,0,2025/11/14
1538,15641250,Personal Loan,False,2025/11/15
1539,15705707,Insurance Bundle,False,2025/11/16
1540,15766185,,False,2025/11/17
1541,15662532,Credit Card Upgrade,False,2025/11/18
1542,15806318,Insurance Bundle,False,2025/11/19
1543,15788676,Investment Plan,True,2025/11/20
1544,15716284,Insurance Bundle,True,2025/11/21
1545,15584620,Investment Plan,False,2025/11/22
1546,15741275,,False,2025/11/23
1547,15615207,Investment Plan,True,2025/11/24
1548,15815660,Investment Plan,True,2025/11/25
1549,15640268,Insurance Bundle,False,2025/11/26
1550,15724428,Insurance Bundle,False,2025/11/27
1551,15749947,Personal Loan,False,2025/11/28
1552,15735263,Credit Card Upgrade,True,2025/11/29
1553,15708650,Insurance Bundle,True,2025/11/30
1554,15782939,Credit Card Upgrade,False,2025/12/01
1555,15662245,Investment Plan,True,2025/12/02
1556,15658432,Insurance Bundle,False,2025/12/03
1557,15681554,Credit Card Upgrade,False,2025/12/04
1558,15641009,Credit Card Upgrade,Yes,2025/12/05
1559,15603065,Insurance Bundle,False,2025/12/06
1560,15718064,Personal Loan,False,2025/12/07
1561,15706463,Credit Card Upgrade,False,2025/12/08
1562,15727177,Cashback,True,2025/12/09
1563,15677062,Investment Plan,0,2025/12/10
1564,15636590,Credit Card Upgrade,False,2025/12/11
1565,15664752,,False,2025/12/12
1566,15690153,Insurance Bundle,True,2025/12/13
1567,15803840,Credit Card Upgrade,False,2025/12/14
1568,15682686,Cashback,False,2025/12/15
1569,15718843,Personal Loan,False,2025/12/16
1570,15642448,Credit Card Upgrade,False,2025/12/17
1571,15710034,Insurance Bundle,True,2025/12/18
1572,15624170,Investment Plan,False,2025/12/19
1573,15625698,Cashback,True,2025/12/20
1574,15628274,Investment Plan,False,2025/12/21
1575,15642063,Insurance Bundle,False,2025/12/22
1576,15694566,Credit Card Upgrade,False,2025/12/23
1577,15690664,Investment Plan,True,2025/12/24
1578,15598097,Investment Plan,false,2025/12/25
1579,15682778,Personal Loan,False,2025/12/26
1580,15761047,Insurance Bundle,True,2025/12/27
1581,15718064,Insurance Bundle,False,2025/12/28
1582,15770041,Personal Loan,False,2025/12/29
1583,15737732,Investment Plan,False,2025/12/30
1584,15667742,Investment Plan,False,2025/12/31
1585,15751022,Credit Card Upgrade,False,2026/01/01
1586,15583499,Personal Loan,False,2026/01/02
1587,15773869,Personal Loan,False,2026/01/03
1588,15650351,Personal Loan,False,2026/01/04
1589,15694805,Insurance Bundle,False,2026/01/05
1590,15727384,Insurance Bundle,True,2026/01/06
1591,15690492,Cashback,False,2026/01/07
1592,15764922,Credit Card Upgrade,False,2026/01/08
1593,15643770,Cashback,True,2026/01/09
1594,15710257,Insurance Bundle,N,2026/01/10
1595,15778149,Cashback,False,2026/01/11
1596,15633574,Cashback,True,2026/01/12
1597,15606836,Investment Plan,False,2026/01/13
1598,15589204,Insurance Bundle,N,2026/01/14
1599,15571121,Investment Plan,True,2026/01/15
1600,15710138,Insurance Bundle,False,2026/01/16
1601,15726796,Cashback,False,2026/01/17
1602,15730447,Insurance Bundle,True,2026/01/18
1603,15652693,Personal Loan,false,2026/01/19
1604,15636590,Personal Loan,true,2026/01/20
1605,15791533,Cashback,False,2026/01/21
1606,15815070,Investment Plan,False,2026/01/22
1607,15633474,Insurance Bundle,Y,2026/01/23
1608,15573280,Insurance Bundle,1,2026/01/24
1609,15691703,Insurance Bundle,True,2026/01/25
1610,15619616,Credit Card Upgrade,False,2026/01/26
1611,15760924,Cashback,False,2026/01/27
1612,15749947,Investment Plan,0,2026/01/28
1613,15659651,Investment Plan,False,2026/01/29
1614,15718153,Credit Card Upgrade,True,2026/01/30
1615,15773605,Insurance Bundle,True,2026/01/31
1616,15805523,Investment Plan,False,2026/02/01
1617,15642391,Investment Plan,No,2026/02/02
1618,15582246,Personal Loan,False,2026/02/03
1619,15614962,Insurance Bundle,False,2026/02/04
1620,15656249,Personal Loan,False,2026/02/05
1621,15568238,Credit Card Upgrade,False,2026/02/06
1622,15762110,Personal Loan,True,2026/02/07
1623,15679410,Investment Plan,True,2026/02/08
1624,15791321,Investment Plan,False,2026/02/09
1625,15626135,Cashback,1,2026/02/10
1626,15750549,Investment Plan,1,2026/02/11
1627,15686885,Investment Plan,False,2026/02/12
1628,15732307,Personal Loan,False,2026/02/13
1629,15611105,,True,2026/02/14
1630,15629744,Insurance Bundle,False,2026/02/15
1631,15691823,Insurance Bundle,False,2026/02/16
1632,15718057,Personal Loan,False,2026/02/17
1633,15660200,,True,2026/02/18
1634,15579915,Insurance Bundle,False,2026/02/19
1635,15686835,Personal Loan,False,2026/02/20
1636,15693088,Cashback,True,2026/02/21
1637,15614365,Cashback,True,2026/02/22
1638,15661409,Credit Card Upgrade,True,2026/02/23
1639,15609735,Credit Card Upgrade,True,2026/02/24
1640,15802809,Investment Plan,True,2026/02/25
1641,15746569,Cashback,False,2026/02/26
1642,15631709,Credit Card Upgrade,True,2026/02/27
1643,15662189,Cashback,False,2026/02/28
1644,15729087,Cashback,True,2026/03/01
1645,15660611,Personal Loan,False,2026/03/02
1646,15714575,Investment Plan,False,2026/03/03
1647,15582168,Insurance Bundle,True,2026/03/04
1648,15606115,Credit Card Upgrade,1,2026/03/05
1649,15613085,Credit Card Upgrade,False,2026/03/06
1650,15784099,Personal Loan,False,2026/03/07
1651,15625524,Cashback,0,2026/03/08
1652,15690925,Investment Plan,False,2026/03/09
1653,15812534,Insurance Bundle,False,2026/03/10
1654,15689514,Cashback,False,2026/03/11
1655,15783875,Cashback,True,2026/03/12
1656,15613216,Investment Plan,False,2026/03/13
1657,15613172,Insurance Bundle,False,2026/03/14
1658,15605950,,False,2026/03/15
1659,15609735,Insurance Bundle,True,2026/03/16
1660,15674110,Insurance Bundle,False,2026/03/17
1661,15765257,Insurance Bundle,False,2026/03/18
1662,15770516,Insurance Bundle,Y,2026/03/19
1663,15700826,Cashback,False,2026/03/20
1664,15574584,Credit Card Upgrade,True,2026/03/21
1665,15801699,Cashback,False,2026/03/22
1666,15663164,Personal Loan,False,2026/03/23
